booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,room_type,lead_time,market_segment_type,average_price,special_requests,date_of_reservation,booking_status 
INN12018,2,0,0,3,Not Selected,Room_Type 1,10,Online,129.0,1,2018-06-16,Canceled
INN17613,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN17615,2,1,0,1,Meal Plan 1,Room_Type 1,2,Online,168.0,2,2018-06-16,Not_Canceled
INN22525,2,0,0,1,Not Selected,Room_Type 1,37,Online,116.1,0,2018-06-16,Canceled
INN10472,2,0,0,3,Meal Plan 1,Room_Type 1,150,Offline,96.0,0,2018-06-16,Canceled
INN06931,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN05867,2,0,0,1,Not Selected,Room_Type 1,0,Online,119.0,1,2018-06-16,Not_Canceled
INN19134,1,0,0,3,Meal Plan 1,Room_Type 4,74,Online,109.28,1,2018-06-16,Not_Canceled
INN27241,1,0,0,1,Meal Plan 1,Room_Type 1,16,Corporate,95.0,0,2018-06-16,Not_Canceled
INN31536,1,0,0,3,Meal Plan 1,Room_Type 1,92,Online,135.9,1,2018-06-16,Not_Canceled
INN33082,2,0,0,3,Not Selected,Room_Type 1,122,Online,116.1,2,2018-06-16,Not_Canceled
INN17201,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN29511,2,0,1,3,Meal Plan 1,Room_Type 1,135,Online,119.85,2,2018-06-16,Not_Canceled
INN35102,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN23306,2,0,2,5,Meal Plan 1,Room_Type 4,151,Online,119.97,0,2018-06-16,Canceled
INN09778,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN24583,2,0,1,3,Not Selected,Room_Type 1,2,Offline,72.25,0,2018-06-16,Not_Canceled
INN21908,2,0,0,3,Not Selected,Room_Type 1,121,Offline,85.0,0,2018-06-16,Not_Canceled
INN05489,2,0,2,4,Meal Plan 1,Room_Type 4,7,Online,156.0,1,2018-06-16,Canceled
INN13704,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN13547,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,45.0,1,2018-06-16,Not_Canceled
INN04636,3,0,1,3,Meal Plan 1,Room_Type 4,117,Online,150.45,0,2018-06-16,Canceled
INN33423,2,0,2,3,Meal Plan 1,Room_Type 4,76,Online,145.8,0,2018-06-16,Canceled
INN07699,2,0,0,2,Not Selected,Room_Type 1,2,Online,129.0,1,2018-06-16,Not_Canceled
INN00113,2,0,0,3,Not Selected,Room_Type 1,122,Online,116.1,2,2018-06-16,Not_Canceled
INN13359,1,0,0,3,Meal Plan 1,Room_Type 1,75,Online,130.5,1,2018-06-16,Not_Canceled
INN11644,2,0,0,3,Meal Plan 2,Room_Type 1,150,Offline,90.0,1,2018-06-16,Not_Canceled
INN06869,1,0,0,3,Meal Plan 2,Room_Type 1,150,Online,70.0,0,2018-06-16,Canceled
INN15508,2,0,0,1,Not Selected,Room_Type 1,36,Online,116.1,1,2018-06-16,Not_Canceled
INN05978,2,0,0,3,Meal Plan 1,Room_Type 4,18,Online,166.0,2,2018-06-16,Not_Canceled
INN01860,2,0,1,3,Meal Plan 1,Room_Type 4,47,Online,140.4,0,2018-06-16,Canceled
INN10945,2,0,1,3,Meal Plan 1,Room_Type 1,135,Online,119.85,2,2018-06-16,Not_Canceled
INN05123,1,0,0,3,Meal Plan 1,Room_Type 4,73,Online,115.04,1,2018-06-16,Not_Canceled
INN28946,3,0,2,3,Meal Plan 1,Room_Type 1,113,Online,115.85,2,2018-06-16,Not_Canceled
INN19975,1,0,0,1,Meal Plan 2,Room_Type 1,1,Offline,89.25,0,2018-06-17,Not_Canceled
INN22442,1,0,2,2,Meal Plan 1,Room_Type 2,75,Online,118.6,2,2018-06-17,Not_Canceled
INN28664,2,0,2,4,Meal Plan 1,Room_Type 1,14,Offline,95.0,0,2018-06-17,Not_Canceled
INN15046,2,0,2,4,Meal Plan 1,Room_Type 4,45,Online,135.9,1,2018-06-17,Not_Canceled
INN19384,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN23110,2,0,0,2,Meal Plan 1,Room_Type 4,39,Online,109.49,2,2018-06-17,Not_Canceled
INN16024,2,0,2,3,Meal Plan 1,Room_Type 1,86,Online,126.9,1,2018-06-17,Not_Canceled
INN01790,3,0,2,4,Meal Plan 1,Room_Type 4,26,Online,161.6,0,2018-06-17,Canceled
INN03152,2,0,1,2,Meal Plan 1,Room_Type 1,69,Online,126.9,0,2018-06-17,Not_Canceled
INN19240,3,0,0,2,Meal Plan 1,Room_Type 4,9,Online,177.0,2,2018-06-17,Not_Canceled
INN16144,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN15698,2,0,0,2,Not Selected,Room_Type 1,1,Online,77.71,0,2018-06-17,Not_Canceled
INN23130,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN07078,2,0,2,3,Meal Plan 1,Room_Type 4,125,Online,128.69,1,2018-06-17,Not_Canceled
INN20202,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN20113,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN07108,2,0,2,5,Meal Plan 1,Room_Type 4,31,Offline,96.3,0,2018-06-17,Not_Canceled
INN20214,2,1,1,2,Meal Plan 1,Room_Type 1,9,Offline,95.0,1,2018-06-17,Not_Canceled
INN35743,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN35873,2,0,0,2,Meal Plan 1,Room_Type 1,101,Offline,95.88,0,2018-06-17,Canceled
INN01631,2,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,75.0,1,2018-06-17,Not_Canceled
INN08271,2,0,0,2,Meal Plan 1,Room_Type 1,7,Offline,85.0,0,2018-06-17,Not_Canceled
INN32306,1,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,70.0,0,2018-06-17,Not_Canceled
INN23384,2,0,2,3,Not Selected,Room_Type 1,49,Offline,72.25,1,2018-06-17,Not_Canceled
INN08010,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN09129,2,0,1,2,Meal Plan 1,Room_Type 1,69,Online,126.9,1,2018-06-17,Not_Canceled
INN22481,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN30644,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN19498,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN22550,2,0,0,2,Meal Plan 1,Room_Type 1,11,Online,141.0,1,2018-06-17,Canceled
INN08847,1,0,0,1,Meal Plan 2,Room_Type 1,1,Offline,89.25,0,2018-06-17,Not_Canceled
INN04199,2,0,1,2,Not Selected,Room_Type 1,121,Online,116.1,0,2018-06-17,Not_Canceled
INN34366,1,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,70.0,0,2018-06-17,Not_Canceled
INN29016,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN06649,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN35809,1,0,2,5,Meal Plan 1,Room_Type 4,38,Online,126.77,1,2018-06-17,Canceled
INN34167,2,0,0,2,Meal Plan 1,Room_Type 4,61,Online,140.4,0,2018-06-17,Canceled
INN22962,2,0,1,2,Meal Plan 1,Room_Type 1,9,Online,141.0,3,2018-06-17,Not_Canceled
INN20170,2,0,1,2,Not Selected,Room_Type 1,4,Online,94.36,1,2018-06-17,Not_Canceled
INN00782,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN33275,1,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,70.0,0,2018-06-17,Not_Canceled
INN15621,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN06738,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN19476,2,0,2,3,Not Selected,Room_Type 1,49,Offline,72.25,2,2018-06-17,Not_Canceled
INN19274,2,0,1,2,Meal Plan 1,Room_Type 4,160,Online,129.0,1,2018-06-17,Canceled
INN03202,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN01701,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN16389,2,0,0,2,Not Selected,Room_Type 1,125,Online,116.1,1,2018-06-17,Not_Canceled
INN23064,2,0,2,3,Meal Plan 1,Room_Type 1,131,Online,105.74,1,2018-06-17,Not_Canceled
INN00544,2,0,2,3,Not Selected,Room_Type 1,117,Online,105.74,1,2018-06-17,Not_Canceled
INN19557,2,0,0,2,Meal Plan 1,Room_Type 1,18,Online,150.0,0,2018-06-17,Canceled
INN20322,2,0,1,2,Meal Plan 2,Room_Type 1,127,Online,128.88,2,2018-06-17,Not_Canceled
INN03194,3,0,1,2,Meal Plan 1,Room_Type 4,54,Online,159.3,2,2018-06-17,Not_Canceled
INN09017,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN33227,2,0,2,2,Not Selected,Room_Type 1,110,Online,109.65,1,2018-06-17,Not_Canceled
INN07456,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN17903,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN09759,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN28273,3,0,0,1,Meal Plan 1,Room_Type 4,0,Online,177.0,0,2018-06-17,Not_Canceled
INN27413,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN21583,1,0,0,1,Meal Plan 2,Room_Type 1,1,Offline,89.25,0,2018-06-17,Not_Canceled
INN31964,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN35622,2,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,75.0,1,2018-06-17,Not_Canceled
INN02583,2,0,0,1,Meal Plan 1,Room_Type 1,2,Online,141.0,1,2018-06-17,Not_Canceled
INN14505,3,0,1,2,Meal Plan 1,Room_Type 1,106,Online,159.3,0,2018-06-17,Canceled
INN11172,2,0,0,1,Meal Plan 1,Room_Type 1,26,Online,119.85,1,2018-06-17,Not_Canceled
INN34447,2,0,2,3,Meal Plan 1,Room_Type 1,54,Online,116.1,1,2018-06-17,Not_Canceled
INN00854,2,0,0,1,Not Selected,Room_Type 1,0,Online,129.0,1,2018-06-17,Not_Canceled
INN22050,2,0,2,3,Meal Plan 1,Room_Type 4,35,Offline,96.3,0,2018-06-17,Not_Canceled
INN18324,1,0,0,2,Not Selected,Room_Type 1,74,Online,116.1,0,2018-06-17,Canceled
INN13105,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN25386,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN00679,1,0,2,5,Not Selected,Room_Type 1,60,Online,96.17,1,2018-06-17,Canceled
INN18059,3,0,2,2,Meal Plan 1,Room_Type 1,71,Offline,105.4,1,2018-06-17,Not_Canceled
INN21763,1,0,0,2,Meal Plan 1,Room_Type 4,53,Online,140.4,0,2018-06-17,Canceled
INN24435,2,1,2,2,Meal Plan 1,Room_Type 1,76,Online,126.9,2,2018-06-17,Not_Canceled
INN18376,2,0,0,2,Meal Plan 1,Room_Type 1,71,Offline,80.75,0,2018-06-17,Not_Canceled
INN12364,2,0,1,2,Not Selected,Room_Type 1,9,Online,129.0,1,2018-06-17,Canceled
INN13287,2,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,75.0,1,2018-06-17,Not_Canceled
INN12040,2,0,1,2,Not Selected,Room_Type 1,3,Offline,85.0,0,2018-06-17,Not_Canceled
INN26861,2,0,2,5,Not Selected,Room_Type 1,161,Online,95.69,2,2018-06-17,Canceled
INN25656,1,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,70.0,0,2018-06-17,Not_Canceled
INN12293,2,0,0,2,Not Selected,Room_Type 1,148,Online,116.1,0,2018-06-17,Canceled
INN24180,2,0,1,2,Meal Plan 1,Room_Type 1,72,Online,126.9,1,2018-06-17,Not_Canceled
INN27084,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN06135,2,0,1,2,Meal Plan 1,Room_Type 1,66,Online,126.9,0,2018-06-17,Canceled
INN12969,1,0,0,1,Not Selected,Room_Type 1,0,Online,129.0,2,2018-06-17,Not_Canceled
INN10893,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN02597,2,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,75.0,1,2018-06-17,Not_Canceled
INN13198,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN04676,2,0,0,2,Not Selected,Room_Type 1,63,Online,116.1,0,2018-06-17,Canceled
INN35315,2,0,1,2,Meal Plan 1,Room_Type 1,61,Online,126.9,0,2018-06-17,Canceled
INN35597,2,0,0,1,Not Selected,Room_Type 1,0,Online,81.55,0,2018-06-17,Not_Canceled
INN24547,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN06359,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN20979,2,0,2,2,Meal Plan 1,Room_Type 1,23,Online,133.5,1,2018-06-17,Not_Canceled
INN27323,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN32025,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN35299,2,0,0,2,Not Selected,Room_Type 1,88,Online,116.1,0,2018-06-17,Canceled
INN25440,2,1,2,2,Meal Plan 1,Room_Type 1,123,Online,135.15,2,2018-06-17,Canceled
INN13958,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN24109,2,0,0,2,Meal Plan 1,Room_Type 1,101,Offline,95.88,0,2018-06-17,Canceled
INN06104,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN31723,2,0,2,2,Meal Plan 1,Room_Type 1,111,Online,129.65,1,2018-06-17,Not_Canceled
INN12258,2,0,0,2,Meal Plan 1,Room_Type 4,0,Offline,90.95,1,2018-06-17,Not_Canceled
INN34914,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN00656,2,0,0,2,Meal Plan 2,Room_Type 5,37,Offline,134.1,1,2018-06-17,Not_Canceled
INN26113,2,0,2,3,Meal Plan 2,Room_Type 4,2,Offline,122.75,0,2018-06-17,Not_Canceled
INN31849,2,0,0,2,Meal Plan 1,Room_Type 4,37,Offline,96.3,0,2018-06-17,Not_Canceled
INN21148,3,0,2,3,Meal Plan 1,Room_Type 4,54,Online,148.5,2,2018-06-17,Not_Canceled
INN31167,2,0,0,2,Meal Plan 1,Room_Type 1,22,Online,141.0,1,2018-06-17,Not_Canceled
INN03501,2,1,0,2,Meal Plan 1,Room_Type 4,23,Online,160.5,2,2018-06-17,Not_Canceled
INN25882,1,0,2,2,Meal Plan 1,Room_Type 1,111,Online,109.65,1,2018-06-17,Not_Canceled
INN00597,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN11959,2,0,0,2,Not Selected,Room_Type 1,77,Online,116.1,0,2018-06-17,Canceled
INN14853,2,0,0,2,Meal Plan 1,Room_Type 1,101,Offline,95.88,0,2018-06-17,Canceled
INN27882,2,0,0,2,Meal Plan 1,Room_Type 1,101,Offline,95.88,0,2018-06-17,Canceled
INN22210,2,0,0,1,Meal Plan 1,Room_Type 4,66,Online,108.11,0,2018-06-17,Canceled
INN21260,2,1,0,2,Meal Plan 1,Room_Type 4,11,Online,182.75,1,2018-06-17,Canceled
INN09433,2,0,0,2,Meal Plan 1,Room_Type 4,41,Online,142.2,0,2018-06-17,Canceled
INN26577,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN35694,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN00142,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN31209,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN35078,2,1,2,2,Meal Plan 1,Room_Type 1,76,Online,129.0,2,2018-06-17,Not_Canceled
INN06260,2,0,0,2,Meal Plan 2,Room_Type 5,37,Offline,134.1,1,2018-06-17,Not_Canceled
INN26352,2,0,2,3,Meal Plan 1,Room_Type 1,131,Online,105.74,1,2018-06-17,Not_Canceled
INN35710,2,0,2,3,Meal Plan 1,Room_Type 1,131,Online,105.74,1,2018-06-17,Not_Canceled
INN11801,2,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,75.0,1,2018-06-17,Not_Canceled
INN21923,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN25112,2,0,1,2,Not Selected,Room_Type 1,16,Online,129.0,0,2018-06-17,Canceled
INN21646,2,0,0,2,Not Selected,Room_Type 1,77,Online,116.1,0,2018-06-17,Canceled
INN26361,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN05898,3,0,2,2,Meal Plan 1,Room_Type 4,15,Online,177.0,0,2018-06-17,Canceled
INN17840,1,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,70.0,0,2018-06-17,Not_Canceled
INN24294,2,0,1,2,Meal Plan 1,Room_Type 1,125,Online,97.71,2,2018-06-17,Not_Canceled
INN17826,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN25003,2,0,1,2,Meal Plan 1,Room_Type 4,160,Online,129.0,1,2018-06-17,Canceled
INN11962,2,0,1,2,Not Selected,Room_Type 1,58,Online,116.1,1,2018-06-17,Not_Canceled
INN21250,1,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,70.0,0,2018-06-17,Not_Canceled
INN14810,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN22342,2,0,1,2,Meal Plan 1,Room_Type 1,1,Offline,75.0,1,2018-06-17,Not_Canceled
INN31447,2,0,0,2,Not Selected,Room_Type 1,18,Online,129.0,0,2018-06-17,Not_Canceled
INN09555,2,0,0,1,Meal Plan 1,Room_Type 1,3,Online,141.0,2,2018-06-17,Not_Canceled
INN18394,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN35523,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN14288,2,0,0,2,Not Selected,Room_Type 1,18,Online,129.0,0,2018-06-17,Not_Canceled
INN16689,2,1,2,2,Meal Plan 1,Room_Type 1,71,Offline,93.08,1,2018-06-17,Not_Canceled
INN10358,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN11461,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN00323,2,0,0,2,Meal Plan 1,Room_Type 1,245,Online,75.0,0,2018-06-17,Canceled
INN20731,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN09526,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN09516,2,0,0,2,Meal Plan 1,Room_Type 1,113,Online,126.9,0,2018-06-17,Canceled
INN10844,2,1,2,2,Meal Plan 1,Room_Type 1,71,Offline,93.08,1,2018-06-17,Not_Canceled
INN03507,2,0,2,2,Meal Plan 1,Room_Type 1,71,Offline,80.75,1,2018-06-17,Not_Canceled
INN12427,3,0,0,2,Meal Plan 1,Room_Type 4,45,Online,159.3,2,2018-06-17,Not_Canceled
INN18416,1,0,2,2,Meal Plan 1,Room_Type 4,55,Online,133.65,1,2018-06-17,Not_Canceled
INN24986,2,0,0,2,Meal Plan 1,Room_Type 1,245,Offline,75.0,0,2018-06-17,Canceled
INN00469,2,1,0,1,Meal Plan 1,Room_Type 1,1,Online,168.0,2,2018-06-18,Not_Canceled
INN25937,3,0,2,2,Meal Plan 1,Room_Type 4,61,Online,134.53,0,2018-06-18,Canceled
INN03121,2,1,2,1,Meal Plan 1,Room_Type 1,23,Online,149.0,0,2018-06-18,Canceled
INN25985,2,0,2,3,Meal Plan 2,Room_Type 1,39,Offline,115.5,0,2018-06-18,Not_Canceled
INN10390,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN25416,2,0,1,1,Meal Plan 1,Room_Type 1,77,Online,125.1,1,2018-06-18,Not_Canceled
INN18574,1,0,2,2,Meal Plan 1,Room_Type 4,29,Online,130.8,0,2018-06-18,Canceled
INN22126,2,0,2,3,Meal Plan 1,Room_Type 1,120,Offline,80.75,3,2018-06-18,Not_Canceled
INN00505,2,0,2,4,Meal Plan 1,Room_Type 1,152,Offline,80.75,0,2018-06-18,Not_Canceled
INN04796,2,0,2,1,Meal Plan 1,Room_Type 1,23,Online,95.83,1,2018-06-18,Not_Canceled
INN16176,2,0,2,2,Meal Plan 1,Room_Type 1,17,Online,141.0,2,2018-06-18,Not_Canceled
INN06273,2,0,1,1,Not Selected,Room_Type 1,91,Online,116.1,0,2018-06-18,Canceled
INN10044,2,0,2,1,Meal Plan 1,Room_Type 1,11,Online,141.0,1,2018-06-18,Not_Canceled
INN16421,3,0,2,1,Meal Plan 1,Room_Type 4,47,Online,150.3,2,2018-06-18,Not_Canceled
INN10741,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN34313,2,0,2,1,Meal Plan 1,Room_Type 1,68,Online,92.83,0,2018-06-18,Canceled
INN35364,2,0,1,1,Meal Plan 1,Room_Type 1,168,Online,116.55,2,2018-06-18,Canceled
INN02917,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN15170,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN27762,2,0,0,1,Meal Plan 1,Room_Type 4,238,Online,115.2,1,2018-06-18,Canceled
INN20141,2,0,2,2,Meal Plan 1,Room_Type 4,55,Online,126.9,1,2018-06-18,Not_Canceled
INN27535,1,0,2,4,Meal Plan 1,Room_Type 4,53,Online,122.4,1,2018-06-18,Canceled
INN10584,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN34564,3,0,1,1,Meal Plan 1,Room_Type 4,27,Online,177.0,1,2018-06-18,Not_Canceled
INN21766,2,0,1,1,Not Selected,Room_Type 1,91,Online,116.1,0,2018-06-18,Canceled
INN05396,2,0,1,1,Meal Plan 1,Room_Type 4,44,Online,96.3,0,2018-06-18,Canceled
INN20611,3,0,1,1,Meal Plan 1,Room_Type 4,38,Offline,122.4,0,2018-06-18,Not_Canceled
INN08153,2,0,0,1,Meal Plan 1,Room_Type 2,238,Online,96.48,2,2018-06-18,Canceled
INN22446,2,0,2,1,Meal Plan 1,Room_Type 1,1,Online,141.0,2,2018-06-18,Not_Canceled
INN31620,1,0,0,1,Not Selected,Room_Type 1,0,Online,129.0,2,2018-06-18,Not_Canceled
INN11249,2,0,1,1,Meal Plan 1,Room_Type 1,38,Offline,85.5,0,2018-06-18,Not_Canceled
INN01972,2,0,2,1,Meal Plan 1,Room_Type 1,68,Offline,80.75,0,2018-06-18,Not_Canceled
INN02733,2,0,0,1,Meal Plan 1,Room_Type 4,43,Online,109.49,1,2018-06-18,Not_Canceled
INN22617,2,0,1,1,Not Selected,Room_Type 1,91,Online,116.1,0,2018-06-18,Canceled
INN12079,2,0,2,1,Meal Plan 1,Room_Type 4,8,Online,156.0,1,2018-06-18,Not_Canceled
INN23208,2,1,0,1,Meal Plan 1,Room_Type 1,1,Online,159.0,2,2018-06-18,Not_Canceled
INN23789,2,0,0,1,Meal Plan 1,Room_Type 2,238,Online,114.48,2,2018-06-18,Canceled
INN22647,1,0,2,1,Meal Plan 1,Room_Type 1,68,Online,89.53,0,2018-06-18,Canceled
INN25217,1,0,1,1,Meal Plan 1,Room_Type 4,45,Online,109.49,0,2018-06-18,Canceled
INN31038,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN13664,2,0,1,1,Meal Plan 1,Room_Type 1,38,Offline,85.5,0,2018-06-18,Not_Canceled
INN07860,2,0,0,1,Not Selected,Room_Type 1,2,Online,129.0,1,2018-06-18,Not_Canceled
INN21611,2,0,0,1,Not Selected,Room_Type 1,134,Online,116.1,0,2018-06-18,Not_Canceled
INN00281,3,0,1,1,Meal Plan 1,Room_Type 4,45,Offline,122.4,0,2018-06-18,Not_Canceled
INN11724,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN01610,2,0,2,1,Meal Plan 1,Room_Type 1,68,Online,92.83,0,2018-06-18,Canceled
INN07558,2,0,1,1,Meal Plan 1,Room_Type 1,5,Online,141.0,1,2018-06-18,Not_Canceled
INN00407,2,0,2,1,Meal Plan 1,Room_Type 1,20,Online,141.0,1,2018-06-18,Not_Canceled
INN29539,2,0,2,2,Meal Plan 1,Room_Type 1,192,Offline,80.75,0,2018-06-18,Not_Canceled
INN16733,2,0,2,3,Meal Plan 1,Room_Type 4,7,Online,156.0,0,2018-06-18,Canceled
INN05711,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN18614,2,0,1,1,Meal Plan 1,Room_Type 1,45,Offline,85.5,0,2018-06-18,Not_Canceled
INN32416,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Not_Canceled
INN15535,2,0,1,1,Not Selected,Room_Type 1,91,Online,116.1,0,2018-06-18,Canceled
INN23301,2,0,1,1,Meal Plan 1,Room_Type 4,4,Online,160.5,1,2018-06-18,Not_Canceled
INN13196,2,0,2,3,Meal Plan 1,Room_Type 1,120,Offline,80.75,3,2018-06-18,Not_Canceled
INN04668,2,2,0,1,Meal Plan 1,Room_Type 6,238,Online,178.2,1,2018-06-18,Canceled
INN17278,2,0,1,1,Meal Plan 1,Room_Type 4,44,Offline,96.3,0,2018-06-18,Canceled
INN20066,2,0,1,1,Not Selected,Room_Type 1,58,Online,116.1,0,2018-06-18,Canceled
INN06108,2,0,2,1,Not Selected,Room_Type 1,0,Online,129.0,2,2018-06-18,Not_Canceled
INN29779,3,0,2,0,Meal Plan 1,Room_Type 4,36,Online,145.8,0,2018-06-19,Canceled
